"","per_game.Season","per_game.Age","per_game.Tm","per_game.Lg","per_game.Pos","per_game.G","per_game.GS","per_game.MP","per_game.FG","per_game.FGA","per_game.FG.","per_game.3P","per_game.3PA","per_game.3P.","per_game.2P","per_game.2PA","per_game.2P.","per_game.eFG.","per_game.FT","per_game.FTA","per_game.FT.","per_game.ORB","per_game.DRB","per_game.TRB","per_game.AST","per_game.STL","per_game.BLK","per_game.TOV","per_game.PF","per_game.PTS","player_id"
"12","2013-14","25","NOP","NBA","C","56","30","17.0","2.4","4.4",".546","0.0","0.0",".000","2.4","4.4",".548",".546","1.0","1.2",".836","1.7","3.3","4.9","0.7","0.4","0.8","1.1","3.3","5.9","ajincal01"
"13","2014-15","26","NOP","NBA","C","68","8","14.1","2.7","4.8",".550","0.0","0.0","","2.7","4.8",".550",".550","1.2","1.5",".818","1.5","3.1","4.6","0.7","0.3","0.8","1.0","2.2","6.5","ajincal01"
"14","2015-16","27","NOP","NBA","C","59","17","14.6","2.5","5.3",".476","0.0","0.0",".000","2.5","5.3",".478",".476","0.9","1.1",".839","1.3","3.3","4.6","0.5","0.3","0.6","0.9","2.3","6.0","ajincal01"
"15","2016-17","28","NOP","NBA","C","21","10","14.1","1.9","4.1",".465","0.0","0.1",".000","1.9","4.0",".482",".465","0.5","0.7",".714","1.0","3.3","4.3","0.3","0.4","0.7","0.8","1.7","4.3","ajincal01"
"16","2010-11","22","OKC","NBA","C","18","0","7.9","0.4","0.8",".533","0.0","0.0","","0.4","0.8",".533",".533","0.1","0.2",".500","0.7","1.2","1.9","0.2","0.3","0.4","0.4","1.7","1.0","aldrico01"
"17","2011-12","23","OKC","NBA","C","26","0","6.7","0.8","1.6",".524","0.0","0.0","","0.8","1.6",".524",".524","0.5","0.5",".929","0.5","1.3","1.8","0.1","0.3","0.6","0.3","0.8","2.2","aldrico01"
"18","2012-13","24","TOT","NBA","C","45","0","8.6","1.0","1.8",".550","0.0","0.0","","1.0","1.8",".550",".550","0.3","0.4",".600","0.7","2.0","2.7","0.2","0.1","0.5","0.5","1.3","2.2","aldrico01"
"19","2012-13","24","HOU","NBA","C","30","0","7.1","0.8","1.4",".535","0.0","0.0","","0.8","1.4",".535",".535","0.1","0.3",".444","0.4","1.5","1.9","0.2","0.1","0.3","0.5","1.4","1.7","aldrico01"
"20","2012-13","24","SAC","NBA","C","15","0","11.7","1.4","2.5",".568","0.0","0.0","","1.4","2.5",".568",".568","0.5","0.7",".727","1.2","3.0","4.2","0.2","0.1","0.9","0.6","1.3","3.3","aldrico01"
"21","2013-14","25","NYK","NBA","C","46","2","7.2","0.7","1.3",".541","0.0","0.0","","0.7","1.3",".541",".541","0.6","0.7",".867","0.8","2.0","2.8","0.3","0.2","0.7","0.4","0.9","2.0","aldrico01"
"22","2014-15","26","NYK","NBA","C","61","16","16.0","2.4","4.9",".478","0.0","0.0","","2.4","4.9",".478",".478","0.8","1.0",".781","1.7","3.9","5.5","1.2","0.6","1.1","1.0","2.0","5.5","aldrico01"
"23","2015-16","27","LAC","NBA","C","60","5","13.3","2.2","3.8",".596","0.0","0.0","","2.2","3.8",".596",".596","1.0","1.4",".714","1.4","3.4","4.8","0.8","0.8","1.1","1.1","2.3","5.5","aldrico01"
"24","2016-17","28","MIN","NBA","C","43","0","10.0","0.9","1.6",".529","0.0","0.0","","0.9","1.6",".529",".529","0.3","0.5",".667","1.0","2.1","3.1","0.5","0.5","0.5","0.3","1.6","2.0","aldrico01"
"25","2007-08","25","MIA","NBA","PF","24","1","20.8","1.2","2.5",".467","0.0","0.0","","1.2","2.5",".467",".467","1.2","2.0",".592","1.6","2.3","3.9","0.1","0.4","1.3","0.7","2.3","3.5","anthojo01"
"26","2008-09","26","MIA","NBA","C","65","28","16.1","0.9","1.8",".483","0.0","0.0","","0.9","1.8",".483",".483","0.5","0.7",".652","1.4","1.7","3.0","0.4","0.3","1.4","0.6","2.1","2.2","anthojo01"
"27","2009-10","27","MIA","NBA","C","80","16","16.5","1.0","2.0",".478","0.0","0.0","","1.0","2.0",".478",".478","0.8","1.2",".717","1.5","1.6","3.1","0.2","0.3","1.4","0.6","2.0","2.7","anthojo01"
"28","2010-11","28","MIA","NBA","C","75","11","19.5","0.7","1.3",".535","0.0","0.0","","0.7","1.3",".535",".535","0.6","1.0",".644","1.4","2.2","3.5","0.3","0.1","1.2","0.5","2.6","2.0","anthojo01"
"29","2011-12","29","MIA","NBA","C","64","51","21.1","1.3","2.4",".559","0.0","0.0","","1.3","2.4",".559",".559","0.8","1.1",".690","1.6","2.3","3.9","0.1","0.6","1.3","0.7","2.0","3.4","anthojo01"
"30","2012-13","30","MIA","NBA","C","62","3","9.1","0.6","1.1",".515","0.0","0.0","","0.6","1.1",".515",".515","0.3","0.5",".607","0.7","1.1","1.9","0.2","0.2","0.7","0.4","0.8","1.4","anthojo01"
"31","2013-14","31","TOT","NBA","C","33","0","5.6","0.4","1.0",".375","0.0","0.0","","0.4","1.0",".375",".375","0.1","0.2",".500","0.5","0.7","1.2","0.1","0.1","0.4","0.1","0.5","0.8","anthojo01"
"32","2013-14","31","MIA","NBA","C","12","0","3.1","0.2","0.5",".333","0.0","0.0","","0.2","0.5",".333",".333","0.2","0.2","1.000","0.2","0.4","0.6","0.0","0.0","0.3","0.1","0.3","0.5","anthojo01"
"33","2013-14","31","BOS","NBA","C","21","0","7.1","0.5","1.2",".385","0.0","0.0","","0.5","1.2",".385",".385","0.1","0.3",".333","0.6","0.9","1.5","0.1","0.1","0.4","0.1","0.6","1.0","anthojo01"
"34","2014-15","32","DET","NBA","C","49","0","8.3","0.7","1.3",".581","0.0","0.0","","0.7","1.3",".581",".581","0.3","0.4",".682","0.7","1.2","1.9","0.1","0.2","1.0","0.2","1.1","1.8","anthojo01"
"35","2015-16","33","DET","NBA","C","19","0","5.1","0.3","0.5",".600","0.0","0.0","","0.3","0.5",".600",".600","0.3","0.4",".750","0.4","0.7","1.1","0.1","0.1","0.6","0.1","0.8","0.9","anthojo01"
"36","2016-17","34","SAS","NBA","C","3","0","5.3","0.3","0.7",".500","0.0","0.0","","0.3","0.7",".500",".500","0.7","0.7","1.000","0.3","1.3","1.7","0.0","0.0","0.0","0.0","0.3","1.3","anthojo01"
