"","per_game.Season","per_game.Age","per_game.Tm","per_game.Lg","per_game.Pos","per_game.G","per_game.GS","per_game.MP","per_game.FG","per_game.FGA","per_game.FG.","per_game.3P","per_game.3PA","per_game.3P.","per_game.2P","per_game.2PA","per_game.2P.","per_game.eFG.","per_game.FT","per_game.FTA","per_game.FT.","per_game.ORB","per_game.DRB","per_game.TRB","per_game.AST","per_game.STL","per_game.BLK","per_game.TOV","per_game.PF","per_game.PTS","player_id"
"293","2011-12","26","MIL","NBA","SG","21","21","36.0","6.9","16.0",".432","0.6","2.1",".267","6.3","13.9",".457",".449","3.2","4.2",".764","0.2","3.3","3.5","5.9","1.4","0.3","2.6","2.5","17.6","ellismo01"
"294","2012-13","27","MIL","NBA","SG","82","82","37.5","7.3","17.5",".416","1.1","4.0",".287","6.1","13.5",".454",".448","3.5","4.6",".773","0.5","3.3","3.9","6.0","2.1","0.4","3.1","2.0","19.2","ellismo01"
"295","2013-14","28","DAL","NBA","SG","82","82","36.9","7.0","15.6",".451","0.8","2.5",".330","6.2","13.0",".474",".478","4.1","5.2",".788","0.5","3.1","3.6","5.7","1.7","0.3","3.2","2.4","19.0","ellismo01"
"296","2014-15","29","DAL","NBA","SG","80","80","33.7","7.5","16.9",".445","1.0","3.6",".285","6.5","13.4",".487",".475","2.9","3.8",".752","0.4","2.0","2.4","4.1","1.9","0.3","2.5","2.5","18.9","ellismo01"
"297","2015-16","30","IND","NBA","SG","81","81","33.8","5.4","12.6",".427","1.1","3.5",".309","4.3","9.1",".472",".470","2.0","2.5",".786","0.5","2.8","3.3","4.7","1.9","0.5","2.5","2.1","13.8","ellismo01"
"298","2016-17","31","IND","NBA","SG","39","23","27.3","3.0","7.0",".429","0.5","1.6",".297","2.5","5.4",".469",".463","1.6","1.9",".840","0.2","2.6","2.8","3.2","1.0","0.4","1.9","2.0","8.1","ellismo01"
"299","2014-15","20","TOT","NBA","PG","33","1","12.5","1.6","4.4",".361","0.4","1.3",".279","1.2","3.1",".396",".403","0.2","0.2",".714","0.2","0.8","1.1","2.2","0.5","0.2","1.3","1.1","3.7","ennisty01"
"300","2014-15","20","PHO","NBA","PG","8","0","7.3","1.1","2.6",".429","0.3","0.8",".333","0.9","1.9",".467",".476","0.3","0.3","1.000","0.1","0.8","0.9","1.8","0.0","0.3","1.0","0.4","2.8","ennisty01"
"301","2014-15","20","MIL","NBA","PG","25","1","14.1","1.7","4.9",".350","0.4","1.5",".270","1.3","3.4",".384",".390","0.1","0.2",".600","0.2","0.9","1.1","2.4","0.7","0.1","1.4","1.3","4.0","ennisty01"
"302","2015-16","21","MIL","NBA","PG","46","7","14.2","1.8","4.1",".449","0.3","0.8",".333","1.5","3.2",".480",".484","0.5","0.7",".735","0.3","1.3","1.6","2.1","0.5","0.0","1.0","1.4","4.5","ennisty01"
"303","2016-17","22","HOU","NBA","PG","29","0","6.4","0.9","2.2",".397","0.2","0.6",".375","0.7","1.6",".404",".444","0.1","0.1",".667","0.1","0.4","0.6","1.0","0.2","0.0","0.8","0.9","2.0","ennisty01"
"304","2014-15","19","UTA","NBA","PG","82","41","22.2","1.8","5.1",".349","1.0","3.2",".314","0.8","1.9",".408",".448","0.2","0.4",".625","0.3","1.3","1.6","2.4","0.5","0.2","1.4","1.8","4.8","exumda01"
"305","2015-16","20","Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"exumda01"
"306","2016-17","21","UTA","NBA","PG","34","16","19.0","2.2","5.4",".407","0.6","2.4",".272","1.5","3.0",".515",".467","0.8","1.0",".848","0.4","1.4","1.9","1.7","0.3","0.2","1.0","2.3","5.8","exumda01"
"307","2006-07","20","LAL","NBA","PG","72","2","15.1","1.7","4.1",".422","0.6","1.9",".328","1.1","2.2",".503",".498","0.4","0.5",".711","0.3","1.3","1.7","1.9","0.6","0.1","1.0","1.1","4.4","farmajo01"
"308","2007-08","21","LAL","NBA","PG","82","0","20.6","3.5","7.7",".461","1.4","3.7",".371","2.2","4.0",".546",".552","0.6","1.0",".679","0.5","1.8","2.2","2.7","0.9","0.1","1.3","1.3","9.1","farmajo01"
"309","2008-09","22","LAL","NBA","PG","65","0","18.3","2.5","6.3",".391","0.8","2.2",".336","1.7","4.1",".421",".450","0.7","1.2",".584","0.3","1.5","1.8","2.4","0.9","0.2","1.3","1.6","6.4","farmajo01"
"310","2009-10","23","LAL","NBA","PG","82","0","18.0","2.7","6.3",".435","1.0","2.8",".376","1.7","3.5",".483",".518","0.7","1.0",".671","0.2","1.4","1.6","1.5","0.6","0.1","0.9","1.3","7.2","farmajo01"
"311","2010-11","24","NJN","NBA","PG","73","18","24.6","3.5","8.9",".392","1.5","4.2",".359","2.0","4.8",".421",".475","1.1","1.4",".820","0.3","2.0","2.4","5.0","0.8","0.1","1.9","1.8","9.6","farmajo01"
"312","2011-12","25","NJN","NBA","PG","39","5","21.3","3.8","8.1",".467","1.4","3.2",".440","2.4","4.9",".484",".554","1.5","1.6",".905","0.2","1.4","1.6","3.3","0.6","0.1","1.7","1.3","10.4","farmajo01"
"313","2012-13","26","Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"farmajo01"
"314","2013-14","27","LAL","NBA","PG","41","5","22.2","3.7","8.9",".415","1.7","3.9",".438","2.0","5.0",".397",".511","1.1","1.4",".746","0.5","2.0","2.5","4.9","0.9","0.2","2.3","1.6","10.1","farmajo01"
"315","2014-15","28","LAC","NBA","PG","36","0","14.7","1.7","4.4",".386","1.0","2.7",".361","0.7","1.7",".426",".497","0.3","0.3",".909","0.2","0.9","1.2","1.9","0.6","0.1","0.9","1.4","4.6","farmajo01"
"316","2015-16","29","MEM","NBA","PG","12","10","24.3","3.5","8.3",".420","1.3","3.8",".356","2.2","4.6",".473",".500","0.8","0.8","1.000","0.3","1.8","2.1","3.1","1.3","0.2","1.5","1.8","9.2","farmajo01"
"317","2016-17","30","SAC","NBA","PG","2","0","17.5","2.0","6.0",".333","2.0","4.5",".444","0.0","1.5",".000",".500","0.0","0.0","","0.5","1.0","1.5","4.5","1.0","0.0","1.5","0.5","6.0","farmajo01"
"318","2016-17","21","CLE","NBA","PG","28","0","10.2","1.8","4.3",".408","0.2","0.6",".294","1.6","3.7",".427",".429","1.0","1.5",".707","0.1","1.0","1.1","1.5","0.4","0.2","0.6","1.0","4.7","feldeka01"
"319","2005-06","21","CHA","NBA","PG","80","54","30.1","4.3","11.0",".391","1.2","3.4",".358","3.1","7.7",".405",".446","2.0","2.8",".725","1.0","2.4","3.3","5.6","1.3","0.1","2.3","2.3","11.9","feltora01"
"320","2006-07","22","CHA","NBA","PG","78","75","36.3","5.0","13.1",".384","1.3","4.0",".330","3.7","9.1",".407",".434","2.6","3.3",".797","0.7","2.8","3.4","7.0","1.5","0.1","2.9","2.3","14.0","feltora01"
"321","2007-08","23","CHA","NBA","PG","79","79","37.6","5.2","12.6",".413","0.7","2.5",".280","4.5","10.1",".447",".441","3.3","4.1",".800","0.5","2.5","3.0","7.4","1.2","0.2","2.7","2.3","14.4","feltora01"
"322","2008-09","24","CHA","NBA","PG","82","81","37.6","5.4","13.2",".408","0.7","2.5",".285","4.7","10.7",".437",".435","2.7","3.3",".805","0.7","3.1","3.8","6.7","1.5","0.4","2.8","2.3","14.2","feltora01"
"323","2009-10","25","CHA","NBA","PG","80","80","33.0","4.9","10.6",".459","0.8","2.0",".385","4.1","8.6",".475",".494","1.7","2.2",".763","0.7","2.9","3.6","5.6","1.5","0.3","2.1","2.2","12.1","feltora01"
"324","2010-11","26","TOT","NBA","PG-SG","75","54","36.5","5.7","13.4",".425","1.5","4.4",".353","4.1","9.0",".460",".483","2.6","3.2",".805","0.6","2.9","3.6","8.3","1.7","0.1","2.9","2.0","15.5","feltora01"
"325","2010-11","26","NYK","NBA","PG","54","54","38.4","6.3","14.8",".423","1.6","5.0",".328","4.6","9.9",".471",".478","2.9","3.4",".867","0.7","2.9","3.6","9.0","1.8","0.2","3.3","2.1","17.1","feltora01"
"326","2010-11","26","DEN","NBA","SG","21","0","31.6","4.2","9.7",".431","1.3","2.9",".459","2.9","6.8",".420",".500","1.8","2.9",".617","0.4","3.2","3.6","6.5","1.3","0.0","2.1","1.8","11.5","feltora01"
"327","2011-12","27","POR","NBA","PG","60","56","31.8","4.4","10.7",".407","1.0","3.4",".305","3.3","7.3",".453",".455","1.7","2.1",".806","0.5","2.0","2.5","6.5","1.3","0.2","2.8","2.0","11.4","feltora01"
"328","2012-13","28","NYK","NBA","PG","68","68","34.0","5.5","13.0",".427","1.4","3.8",".360","4.2","9.2",".455",".480","1.5","1.9",".789","0.8","2.1","2.9","5.5","1.4","0.2","2.3","1.9","13.9","feltora01"
"329","2013-14","29","NYK","NBA","PG","65","65","31.0","3.7","9.4",".395","1.0","3.0",".318","2.7","6.4",".431",".446","1.4","1.9",".721","0.8","2.2","3.0","5.6","1.2","0.4","2.0","2.4","9.7","feltora01"
"330","2014-15","30","DAL","NBA","PG","29","3","9.7","1.5","3.7",".406","0.3","1.2",".294","1.1","2.5",".458",".453","0.4","0.5",".800","0.1","0.8","0.9","1.4","0.4","0.1","0.6","0.6","3.7","feltora01"
"331","2015-16","31","DAL","NBA","PG","80","31","27.4","3.5","8.5",".406","0.8","2.7",".282","2.7","5.9",".463",".450","1.9","2.2",".847","0.5","2.8","3.2","3.6","0.9","0.2","1.5","1.8","9.5","feltora01"
"332","2016-17","32","LAC","NBA","PG","46","8","22.0","3.1","7.1",".436","0.7","2.1",".354","2.4","5.0",".470",".488","0.6","0.7",".788","0.4","2.2","2.7","2.5","0.8","0.4","1.1","1.8","7.5","feltora01"
"333","2016-17","23","TOT","NBA","PG","12","2","18.7","2.3","6.1",".384","1.0","3.1",".324","1.3","3.0",".444",".466","1.2","1.7",".700","0.5","1.1","1.6","2.3","0.7","0.2","1.3","1.3","6.8","ferreyo01"
"334","2016-17","23","BRK","NBA","PG","10","0","15.1","1.8","4.9",".367","0.8","2.7",".296","1.0","2.2",".455",".449","1.0","1.6",".625","0.4","0.8","1.2","1.7","0.2","0.2","1.4","1.1","5.4","ferreyo01"
"335","2016-17","23","DAL","NBA","PG","2","2","36.5","5.0","12.0",".417","2.0","5.0",".400","3.0","7.0",".429",".500","2.0","2.0","1.000","1.0","2.5","3.5","5.0","3.0","0.0","1.0","2.5","14.0","ferreyo01"
"336","2016-17","23","SAS","NBA","SG","18","0","5.1","0.6","1.5",".370","0.2","0.8",".286","0.3","0.7",".462",".444","0.1","0.1","1.000","0.1","0.4","0.4","0.2","0.1","0.0","0.0","0.6","1.4","forbebr01"
"337","2006-07","23","MIN","NBA","PG","82","12","22.9","3.7","8.4",".434","0.8","2.3",".368","2.8","6.2",".458",".483","2.0","2.3",".854","0.6","2.1","2.7","2.8","0.6","0.3","1.9","2.2","10.1","foyera01"
"338","2007-08","24","MIN","NBA","PG","39","31","32.3","5.1","11.8",".429","1.6","3.8",".412","3.5","8.1",".436",".495","1.4","1.7",".815","0.3","2.9","3.3","4.2","0.9","0.1","2.0","2.6","13.1","foyera01"
"339","2008-09","25","MIN","NBA","SG","70","61","35.6","5.7","14.0",".407","1.6","4.4",".360","4.1","9.6",".428",".463","3.3","3.9",".846","0.5","2.6","3.1","4.3","1.0","0.4","2.1","2.9","16.3","foyera01"
"340","2009-10","26","WAS","NBA","PG","70","38","23.8","3.7","8.8",".414","0.9","2.6",".346","2.8","6.2",".442",".464","1.8","2.1",".890","0.2","1.6","1.9","3.3","0.5","0.1","1.3","1.8","10.1","foyera01"
"341","2010-11","27","LAC","NBA","SG","63","24","24.6","3.3","8.4",".388","1.1","3.4",".327","2.1","5.0",".430",".455","2.1","2.4",".893","0.2","1.4","1.6","2.7","0.7","0.3","1.5","1.9","9.8","foyera01"
"342","2011-12","28","LAC","NBA","SG","65","48","25.9","3.9","9.9",".398","2.0","5.1",".386","2.0","4.8",".410",".496","1.1","1.3",".859","0.4","1.7","2.1","2.2","0.7","0.4","1.1","2.0","11.0","foyera01"
"343","2012-13","29","UTA","NBA","SG","82","72","27.4","3.6","9.0",".397","2.2","5.3",".410","1.4","3.7",".378",".518","1.4","1.8",".819","0.2","1.3","1.5","2.0","0.8","0.3","1.1","2.3","10.8","foyera01"
"344","2013-14","30","DEN","NBA","SG","81","78","30.7","4.5","10.8",".413","2.3","6.1",".380","2.1","4.7",".456",".521","1.9","2.3",".849","0.4","2.4","2.9","3.5","0.8","0.5","1.8","2.5","13.2","foyera01"
"345","2014-15","31","DEN","NBA","SG","50","21","21.7","3.0","8.0",".368","1.9","5.3",".357","1.1","2.8",".388",".485","0.9","1.1",".818","0.2","1.5","1.7","2.4","0.7","0.2","1.2","1.9","8.7","foyera01"
"346","2015-16","32","TOT","NBA","SG","81","8","20.3","2.1","6.0",".351","0.9","3.1",".300","1.2","2.9",".405",".428","0.8","0.9",".824","0.3","1.6","1.9","2.0","0.5","0.4","1.1","1.6","5.9","foyera01"
"347","2015-16","32","DEN","NBA","SG","54","7","19.8","2.2","6.2",".351","0.9","3.1",".296","1.2","3.0",".409",".426","0.7","0.9",".830","0.3","1.6","1.9","2.1","0.5","0.3","1.1","1.5","6.0","foyera01"
"348","2015-16","32","OKC","NBA","SG","27","1","21.2","1.9","5.5",".349","0.9","3.0",".309","1.0","2.5",".397",".433","0.8","1.0",".815","0.3","1.6","1.9","1.8","0.5","0.5","1.0","1.8","5.6","foyera01"
"349","2016-17","33","BRK","NBA","SG","35","6","18.4","1.8","5.1",".358","1.1","3.3",".342","0.7","1.9",".385",".466","0.6","0.8",".786","0.2","2.3","2.4","2.1","0.4","0.1","1.4","1.4","5.4","foyera01"
"350","2014-15","24","TOT","NBA","PG","11","3","21.7","1.9","5.5",".344","0.5","1.5",".294","1.5","4.0",".364",".385","0.9","1.9",".476","0.5","2.0","2.5","5.5","0.7","0.0","2.3","2.4","5.2","fraziti01"
"351","2014-15","24","PHI","NBA","PG","6","3","28.5","2.2","7.2",".302","0.5","1.8",".273","1.7","5.3",".313",".337","0.8","2.5",".333","0.7","2.5","3.2","7.2","1.0","0.0","3.0","2.7","5.7","fraziti01"
"352","2014-15","24","POR","NBA","PG","5","0","13.6","1.6","3.6",".444","0.4","1.2",".333","1.2","2.4",".500",".500","1.0","1.2",".833","0.4","1.4","1.8","3.4","0.4","0.0","1.4","2.0","4.6","fraziti01"
"353","2015-16","25","TOT","NBA","PG","51","2","14.5","1.9","4.5",".419","0.3","0.9",".333","1.6","3.5",".442",".454","1.0","1.5",".716","0.5","1.6","2.2","3.2","0.6","0.0","1.3","1.4","5.1","fraziti01"
"354","2015-16","25","POR","NBA","PG","35","1","7.8","0.6","1.7",".333","0.1","0.5",".176","0.5","1.2",".395",".358","0.2","0.4",".533","0.3","0.8","1.1","1.2","0.3","0.0","0.8","0.9","1.5","fraziti01"
"355","2015-16","25","NOP","NBA","PG","16","1","29.3","4.8","10.6",".450","0.8","1.9",".419","3.9","8.6",".457",".488","2.8","3.7",".763","0.9","3.5","4.4","7.5","1.4","0.1","2.4","2.6","13.1","fraziti01"
"356","2016-17","26","NOP","NBA","PG","37","23","26.0","3.3","7.6",".429","0.8","2.2",".354","2.5","5.4",".460",".480","1.8","2.2",".805","0.5","2.5","3.0","6.1","1.0","0.2","2.0","2.3","9.1","fraziti01"
"357","2014-15","23","NYK","NBA","PG","45","41","32.4","4.5","11.4",".399","1.4","3.9",".352","3.2","7.4",".424",".460","1.4","1.7",".808","0.8","3.4","4.2","3.3","1.2","0.3","1.4","2.9","11.8","gallola01"
"358","2015-16","24","NYK","NBA","PG","82","7","24.8","2.8","7.2",".393","0.9","2.7",".344","1.9","4.4",".423",".458","1.0","1.4",".754","0.5","3.0","3.5","2.5","0.9","0.3","0.7","2.2","7.6","gallola01"
"359","2016-17","25","NOP","NBA","PG","48","0","21.0","3.2","8.5",".372","1.9","5.1",".369","1.3","3.4",".376",".482","0.8","1.0",".787","0.4","2.0","2.4","1.3","0.8","0.1","0.6","1.5","9.0","gallola01"
"360","2016-17","24","DET","NBA","SG","8","0","3.6","0.1","1.3",".100","0.0","0.5",".000","0.1","0.8",".167",".100","0.3","0.3","1.000","0.3","0.1","0.4","0.3","0.0","0.0","0.0","0.3","0.5","gbinimi01"
"361","2009-10","22","WAS","NBA","SG","11","2","16.5","2.5","5.4",".475","0.6","0.8",".778","1.9","4.5",".420",".534","1.6","2.6",".621","1.4","1.6","3.0","0.6","0.6","0.1","0.9","1.2","7.4","geeal01"
"362","2010-11","23","TOT","NBA","SG","56","34","20.0","2.2","4.7",".458","0.3","0.9",".333","1.9","3.8",".488",".491","1.3","1.6",".783","1.1","2.1","3.3","0.7","0.7","0.3","1.0","1.7","5.9","geeal01"
"363","2010-11","23","SAS","NBA","SG","5","0","3.6","0.2","0.6",".333","0.0","0.0","","0.2","0.6",".333",".333","0.0","0.0","","0.4","0.2","0.6","0.0","0.0","0.4","0.6","0.6","0.4","geeal01"
"364","2010-11","23","WAS","NBA","SG","11","5","11.5","1.1","2.5",".444","0.0","0.2",".000","1.1","2.3",".480",".444","0.7","1.1",".667","1.0","1.0","2.0","0.5","0.6","0.0","0.7","0.9","2.9","geeal01"
"365","2010-11","23","CLE","NBA","SG","40","29","24.3","2.7","5.9",".462","0.4","1.2",".347","2.3","4.6",".492",".498","1.6","2.0",".800","1.2","2.7","3.9","0.8","0.8","0.4","1.1","2.0","7.4","geeal01"
"366","2011-12","24","CLE","NBA","SG","63","31","29.0","3.6","8.7",".412","0.7","2.2",".321","2.9","6.6",".442",".452","2.7","3.4",".788","1.6","3.5","5.1","1.8","1.3","0.3","1.8","2.4","10.6","geeal01"
"367","2012-13","25","CLE","NBA","SF","82","82","31.0","3.7","9.1",".410","0.8","2.7",".315","2.9","6.4",".450",".456","2.0","2.5",".795","0.9","3.0","3.9","1.6","1.3","0.4","1.6","2.4","10.3","geeal01"
"368","2013-14","26","CLE","NBA","SF","65","24","15.7","1.5","3.6",".415","0.3","0.9",".328","1.2","2.7",".444",".456","0.7","0.9",".705","0.5","1.8","2.3","0.7","0.6","0.2","0.7","1.5","4.0","geeal01"
"369","2014-15","27","TOT","NBA","SF","54","2","12.3","1.6","3.4",".468","0.2","0.6",".371","1.4","2.8",".490",".503","1.0","1.4",".701","0.7","1.1","1.7","0.5","0.6","0.1","0.6","1.1","4.5","geeal01"
"370","2014-15","27","DEN","NBA","SF","39","0","13.1","1.7","3.5",".482","0.3","0.6",".417","1.4","2.9",".496",".518","1.2","1.7",".738","0.7","1.1","1.8","0.5","0.7","0.2","0.6","1.1","4.9","geeal01"
"371","2014-15","27","POR","NBA","SF","15","2","10.1","1.4","3.3",".429","0.2","0.7",".273","1.2","2.5",".474",".459","0.4","0.8",".500","0.5","1.1","1.6","0.4","0.5","0.1","0.5","1.1","3.4","geeal01"
"372","2015-16","28","NOP","NBA","SF","73","38","22.4","1.8","3.5",".518","0.2","0.8",".283","1.6","2.7",".590",".551","0.6","0.9",".667","0.8","2.5","3.4","1.0","0.9","0.2","0.8","2.3","4.5","geeal01"
"373","2016-17","29","DEN","NBA","SF","13","0","6.8","0.2","1.1",".214","0.0","0.2",".000","0.2","0.8",".273",".214","0.4","0.7",".556","0.3","0.8","1.1","0.5","0.4","0.1","0.3","1.1","0.8","geeal01"
"374","2016-17","29","DAL","NBA","PG","17","0","13.6","2.1","5.6",".368","0.9","2.6",".333","1.2","2.9",".400",".447","1.2","1.7",".724","0.1","1.2","1.3","1.5","0.5","0.0","1.2","1.2","6.2","gibsojo01"
"375","2002-03","25","SAS","NBA","SG","69","5","20.7","2.5","5.8",".438","0.7","2.1",".345","1.8","3.6",".494",".503","1.8","2.5",".737","0.7","1.7","2.3","2.0","1.4","0.2","1.4","2.5","7.6","ginobma01"
"376","2003-04","26","SAS","NBA","SG","77","38","29.4","4.3","10.2",".418","1.1","3.2",".359","3.1","7.1",".445",".474","3.1","3.9",".802","1.1","3.4","4.5","3.8","1.8","0.2","2.1","2.4","12.8","ginobma01"
"377","2004-05","27","SAS","NBA","SG","74","74","29.6","5.0","10.5",".471","1.3","3.5",".376","3.6","7.1",".517",".533","4.8","6.0",".803","1.0","3.4","4.4","3.9","1.6","0.4","2.3","2.6","16.0","ginobma01"
"378","2005-06","28","SAS","NBA","SG","65","56","27.9","4.8","10.3",".462","1.3","3.3",".382","3.5","7.0",".500",".524","4.3","5.5",".778","0.6","2.9","3.5","3.6","1.6","0.4","1.9","2.4","15.1","ginobma01"
"379","2006-07","29","SAS","NBA","SG","75","36","27.5","5.3","11.4",".464","1.7","4.3",".396","3.6","7.1",".505",".539","4.3","5.0",".860","0.8","3.6","4.4","3.5","1.5","0.4","2.1","2.1","16.5","ginobma01"
"380","2007-08","30","SAS","NBA","SG","74","23","31.1","6.1","13.3",".460","2.1","5.3",".401","4.0","8.0",".499",".540","5.1","6.0",".860","0.9","3.9","4.8","4.5","1.5","0.4","2.7","2.3","19.5","ginobma01"
"381","2008-09","31","SAS","NBA","SG","44","7","26.8","5.1","11.2",".454","1.6","4.8",".330","3.5","6.4",".546",".524","3.8","4.3",".884","0.5","4.0","4.5","3.6","1.5","0.4","2.0","2.0","15.5","ginobma01"
"382","2009-10","32","SAS","NBA","SG","75","21","28.7","5.3","12.0",".441","1.8","4.7",".377","3.5","7.4",".481",".514","4.1","4.7",".870","0.9","2.9","3.8","4.9","1.4","0.3","2.1","2.1","16.5","ginobma01"
"383","2010-11","33","SAS","NBA","SG","80","79","30.3","5.5","12.7",".433","1.9","5.5",".349","3.6","7.2",".497",".509","4.5","5.1",".871","0.5","3.2","3.7","4.9","1.5","0.4","2.2","2.0","17.4","ginobma01"
"384","2011-12","34","SAS","NBA","SG","34","7","23.3","4.4","8.4",".526","1.5","3.7",".413","2.9","4.7",".616",".618","2.6","3.0",".871","0.5","2.9","3.4","4.4","0.7","0.4","1.9","1.6","12.9","ginobma01"
"385","2012-13","35","SAS","NBA","SG","60","0","23.2","3.8","9.0",".425","1.4","3.9",".353","2.4","5.1",".480",".502","2.7","3.4",".796","0.5","2.9","3.4","4.6","1.3","0.2","2.2","1.9","11.8","ginobma01"
"386","2013-14","36","SAS","NBA","SG","68","3","22.8","4.3","9.2",".469","1.3","3.8",".349","3.0","5.4",".553",".541","2.4","2.8",".851","0.4","2.5","3.0","4.3","1.0","0.3","2.0","1.9","12.3","ginobma01"
"387","2014-15","37","SAS","NBA","SG","70","0","22.7","3.6","8.4",".426","1.3","3.7",".345","2.3","4.7",".489",".502","2.1","2.9",".721","0.4","2.6","3.0","4.2","1.0","0.3","2.2","2.0","10.5","ginobma01"
"388","2015-16","38","SAS","NBA","SG","58","0","19.6","3.4","7.5",".453","1.2","3.1",".391","2.2","4.4",".496",".533","1.6","1.9",".813","0.4","2.1","2.5","3.1","1.1","0.2","1.7","1.7","9.6","ginobma01"
"389","2016-17","39","SAS","NBA","SG","41","0","19.2","2.6","6.8",".381","1.4","3.4",".407","1.2","3.4",".355",".484","1.5","1.8",".813","0.4","2.1","2.5","2.6","1.2","0.3","1.4","1.7","8.0","ginobma01"
"390","2013-14","19","PHO","NBA","SG","52","0","10.3","1.5","3.2",".455","0.1","0.7",".139","1.4","2.5",".542",".470","0.7","1.1",".673","0.5","1.2","1.7","0.4","0.4","0.2","0.8","0.9","3.7","goodwar01"
"391","2014-15","20","PHO","NBA","SG","41","2","13.0","1.9","4.9",".393","0.3","1.0",".293","1.6","3.9",".419",".423","1.5","2.0",".735","0.7","1.1","1.8","1.1","0.4","0.2","1.2","1.3","5.6","goodwar01"
"392","2015-16","21","PHO","NBA","PG","57","13","19.5","3.1","7.4",".417","0.4","1.7",".232","2.7","5.7",".474",".444","2.3","3.4",".674","0.5","2.0","2.5","2.1","0.5","0.2","1.8","1.5","8.9","goodwar01"
"393","2016-17","22","NOP","NBA","SG","3","0","10.0","0.7","1.7",".400","0.3","0.7",".500","0.3","1.0",".333",".500","3.3","3.3","1.000","0.0","0.0","0.0","0.3","0.0","0.3","0.0","0.3","5.0","goodwar01"
"394","2008-09","20","LAC","NBA","SG","78","65","34.3","5.3","11.6",".456","1.7","4.3",".389","3.6","7.2",".496",".529","3.8","4.5",".854","0.6","2.0","2.6","2.8","1.0","0.4","2.1","2.2","16.1","gordoer01"
"395","2009-10","21","LAC","NBA","SG","62","60","36.0","5.7","12.6",".449","1.9","5.2",".371","3.8","7.5",".503",".525","3.6","4.8",".742","0.4","2.2","2.6","3.0","1.1","0.2","2.3","1.5","16.9","gordoer01"
"396","2010-11","22","LAC","NBA","SG","56","56","37.7","7.6","16.9",".450","1.9","5.2",".364","5.7","11.8",".488",".506","5.1","6.2",".825","0.8","2.1","2.9","4.4","1.3","0.3","2.7","2.1","22.3","gordoer01"
"397","2011-12","23","NOH","NBA","PG","9","9","34.4","7.0","15.6",".450","1.1","4.4",".250","5.9","11.1",".530",".486","5.4","7.2",".754","0.2","2.6","2.8","3.4","1.4","0.4","2.7","2.2","20.6","gordoer01"
"398","2012-13","24","NOH","NBA","SG","42","40","30.1","5.6","13.9",".402","1.3","4.1",".324","4.3","9.8",".436",".450","4.5","5.3",".842","0.2","1.6","1.8","3.3","1.1","0.2","2.8","1.8","17.0","gordoer01"
"399","2013-14","25","NOP","NBA","SG","64","64","32.1","5.6","12.8",".436","1.6","4.0",".391","4.0","8.7",".456",".498","2.7","3.5",".785","0.5","2.1","2.6","3.3","1.2","0.2","2.1","1.8","15.4","gordoer01"
"400","2014-15","26","NOP","NBA","SG","61","60","33.1","4.7","11.4",".411","2.3","5.2",".448","2.4","6.2",".380",".512","1.8","2.2",".805","0.5","2.1","2.6","3.8","0.8","0.2","2.0","2.4","13.4","gordoer01"
"401","2015-16","27","NOP","NBA","SG","45","44","32.9","5.1","12.3",".418","2.5","6.5",".384","2.6","5.7",".457",".521","2.5","2.8",".888","0.2","2.0","2.2","2.7","1.0","0.3","1.6","2.2","15.2","gordoer01"
"402","2016-17","28","HOU","NBA","SG","48","8","30.4","6.0","14.1",".421","3.5","9.2",".386","2.4","5.0",".485",".546","1.9","2.2",".841","0.4","2.4","2.7","2.8","0.6","0.5","1.8","2.1","17.3","gordoer01"
"403","2016-17","23","CHO","NBA","SG","15","1","6.1","0.4","0.9",".462","0.3","0.4",".667","0.1","0.5",".286",".615","0.3","0.5",".625","0.1","0.7","0.8","0.3","0.1","0.0","0.1","0.9","1.4","grahatr01"
"404","2009-10","20","OKC","NBA","SG","76","0","22.9","3.1","7.6",".403","1.2","3.3",".375","1.8","4.3",".424",".484","2.6","3.2",".808","0.6","2.6","3.2","1.8","1.1","0.3","1.4","2.6","9.9","hardeja01"
"405","2010-11","21","OKC","NBA","SG","82","5","26.7","3.6","8.3",".436","1.4","4.0",".349","2.3","4.4",".514",".518","3.5","4.2",".843","0.5","2.6","3.1","2.1","1.1","0.3","1.3","2.5","12.2","hardeja01"
"406","2011-12","22","OKC","NBA","SG","62","2","31.4","5.0","10.1",".491","1.8","4.7",".390","3.1","5.4",".579",".582","5.0","6.0",".846","0.5","3.6","4.1","3.7","1.0","0.2","2.2","2.4","16.8","hardeja01"
"407","2012-13","23","HOU","NBA","SG","78","78","38.3","7.5","17.1",".438","2.3","6.2",".368","5.2","10.9",".477",".504","8.6","10.2",".851","0.8","4.1","4.9","5.8","1.8","0.5","3.8","2.3","25.9","hardeja01"
"408","2013-14","24","HOU","NBA","SG","73","73","38.0","7.5","16.5",".456","2.4","6.6",".366","5.1","9.9",".515",".529","7.9","9.1",".866","0.8","3.9","4.7","6.1","1.6","0.4","3.6","2.4","25.4","hardeja01"
